product_id,product_name,category_id,price,stock_quantity,description,platform
FPRD-01533,Biography (Series U577),FCAT-0307,868.11,594,Premium biography available on Flipkart.,Flipkart
FPRD-01534,Biography (Series D110),FCAT-0307,848.87,688,Premium biography available on Flipkart.,Flipkart
FPRD-01535,Competitive Exam Guide (Series C554),FCAT-0307,952.98,757,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01536,Competitive Exam Guide (Series B361),FCAT-0308,558.25,446,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01537,Fiction Book (Series R906),FCAT-0308,338.68,448,Premium fiction book available on Flipkart.,Flipkart
FPRD-01538,Notebook (Series R960),FCAT-0308,1175.42,176,Premium notebook available on Flipkart.,Flipkart
FPRD-01539,Competitive Exam Guide (Series I521),FCAT-0308,698.23,650,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01540,Notebook (Series J416),FCAT-0308,737.61,254,Premium notebook available on Flipkart.,Flipkart
FPRD-01541,Notebook (Series O485),FCAT-0309,93.46,774,Premium notebook available on Flipkart.,Flipkart
FPRD-01542,Notebook (Series S356),FCAT-0309,575.48,643,Premium notebook available on Flipkart.,Flipkart
FPRD-01543,Notebook (Series P631),FCAT-0309,988.21,417,Premium notebook available on Flipkart.,Flipkart
FPRD-01544,Competitive Exam Guide (Series I116),FCAT-0309,808.07,421,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01545,Biography (Series B622),FCAT-0309,1050.46,536,Premium biography available on Flipkart.,Flipkart
FPRD-01546,Fiction Book (Series O545),FCAT-0310,1130.38,728,Premium fiction book available on Flipkart.,Flipkart
FPRD-01547,Biography (Series W645),FCAT-0310,616.5,187,Premium biography available on Flipkart.,Flipkart
FPRD-01548,Biography (Series K951),FCAT-0310,353.63,165,Premium biography available on Flipkart.,Flipkart
FPRD-01549,Biography (Series P879),FCAT-0310,653.14,487,Premium biography available on Flipkart.,Flipkart
FPRD-01550,Competitive Exam Guide (Series E189),FCAT-0310,129.92,79,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01551,Biography (Series T669),FCAT-0311,383.81,728,Premium biography available on Flipkart.,Flipkart
FPRD-01552,Notebook (Series L829),FCAT-0311,498.61,501,Premium notebook available on Flipkart.,Flipkart
FPRD-01553,Biography (Series U949),FCAT-0311,1023.26,560,Premium biography available on Flipkart.,Flipkart
FPRD-01554,Notebook (Series K349),FCAT-0311,254.39,684,Premium notebook available on Flipkart.,Flipkart
FPRD-01555,Fiction Book (Series F811),FCAT-0311,696.74,696,Premium fiction book available on Flipkart.,Flipkart
FPRD-01556,Competitive Exam Guide (Series I963),FCAT-0312,1034.21,706,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01557,Biography (Series D914),FCAT-0312,326.59,639,Premium biography available on Flipkart.,Flipkart
FPRD-01558,Competitive Exam Guide (Series O710),FCAT-0312,1183.6,32,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01559,Fiction Book (Series W416),FCAT-0312,334.24,63,Premium fiction book available on Flipkart.,Flipkart
FPRD-01560,Biography (Series A183),FCAT-0312,332.42,539,Premium biography available on Flipkart.,Flipkart
FPRD-01561,Competitive Exam Guide (Series H481),FCAT-0313,1199.96,325,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01562,Notebook (Series M180),FCAT-0313,1155.57,715,Premium notebook available on Flipkart.,Flipkart
FPRD-01563,Competitive Exam Guide (Series S898),FCAT-0313,995.54,645,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01564,Fiction Book (Series X309),FCAT-0313,216.22,522,Premium fiction book available on Flipkart.,Flipkart
FPRD-01565,Fiction Book (Series L769),FCAT-0313,488.27,769,Premium fiction book available on Flipkart.,Flipkart
FPRD-01566,Biography (Series C402),FCAT-0314,1122.54,279,Premium biography available on Flipkart.,Flipkart
FPRD-01567,Notebook (Series C998),FCAT-0314,856.96,758,Premium notebook available on Flipkart.,Flipkart
FPRD-01568,Fiction Book (Series A753),FCAT-0314,337.62,317,Premium fiction book available on Flipkart.,Flipkart
FPRD-01569,Notebook (Series J420),FCAT-0314,1198.37,757,Premium notebook available on Flipkart.,Flipkart
FPRD-01570,Competitive Exam Guide (Series Z518),FCAT-0314,94.12,200,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01571,Biography (Series V941),FCAT-0315,1110.05,105,Premium biography available on Flipkart.,Flipkart
FPRD-01572,Biography (Series B260),FCAT-0315,490.18,37,Premium biography available on Flipkart.,Flipkart
FPRD-01573,Fiction Book (Series Y515),FCAT-0315,865.26,218,Premium fiction book available on Flipkart.,Flipkart
FPRD-01574,Notebook (Series A553),FCAT-0315,194.11,259,Premium notebook available on Flipkart.,Flipkart
FPRD-01575,Notebook (Series I506),FCAT-0315,104.32,230,Premium notebook available on Flipkart.,Flipkart
FPRD-01576,Competitive Exam Guide (Series L511),FCAT-0316,222.65,305,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01577,Notebook (Series O178),FCAT-0316,392.09,360,Premium notebook available on Flipkart.,Flipkart
FPRD-01578,Competitive Exam Guide (Series H281),FCAT-0316,271.84,743,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01579,Competitive Exam Guide (Series F320),FCAT-0316,801.27,678,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01580,Notebook (Series C279),FCAT-0316,829.83,672,Premium notebook available on Flipkart.,Flipkart
FPRD-01581,Fiction Book (Series S856),FCAT-0317,584.1,742,Premium fiction book available on Flipkart.,Flipkart
FPRD-01582,Competitive Exam Guide (Series P391),FCAT-0317,936.02,736,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01583,Notebook (Series T513),FCAT-0317,1191.92,534,Premium notebook available on Flipkart.,Flipkart
FPRD-01584,Notebook (Series B331),FCAT-0317,470.22,140,Premium notebook available on Flipkart.,Flipkart
FPRD-01585,Competitive Exam Guide (Series N726),FCAT-0317,471.48,194,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01586,Biography (Series Z967),FCAT-0318,1065.95,126,Premium biography available on Flipkart.,Flipkart
FPRD-01587,Competitive Exam Guide (Series M251),FCAT-0318,466.87,384,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01588,Notebook (Series M517),FCAT-0318,369.74,776,Premium notebook available on Flipkart.,Flipkart
FPRD-01589,Competitive Exam Guide (Series Q159),FCAT-0318,962.98,562,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01590,Notebook (Series O280),FCAT-0318,933.71,379,Premium notebook available on Flipkart.,Flipkart
FPRD-01591,Notebook (Series L467),FCAT-0319,293.83,485,Premium notebook available on Flipkart.,Flipkart
FPRD-01592,Biography (Series Y782),FCAT-0319,947.3,273,Premium biography available on Flipkart.,Flipkart
FPRD-01593,Biography (Series D183),FCAT-0319,1070.71,723,Premium biography available on Flipkart.,Flipkart
FPRD-01594,Notebook (Series K765),FCAT-0319,721.51,297,Premium notebook available on Flipkart.,Flipkart
FPRD-01595,Competitive Exam Guide (Series K704),FCAT-0319,1063.09,696,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01596,Competitive Exam Guide (Series B925),FCAT-0320,170.57,481,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01597,Biography (Series L299),FCAT-0320,850.98,326,Premium biography available on Flipkart.,Flipkart
FPRD-01598,Notebook (Series Q302),FCAT-0320,815.39,515,Premium notebook available on Flipkart.,Flipkart
FPRD-01599,Competitive Exam Guide (Series V666),FCAT-0320,266.59,224,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01600,Fiction Book (Series Q652),FCAT-0320,1157.86,312,Premium fiction book available on Flipkart.,Flipkart
FPRD-01601,Fiction Book (Series L973),FCAT-0321,834.66,614,Premium fiction book available on Flipkart.,Flipkart
FPRD-01602,Biography (Series U440),FCAT-0321,141.04,404,Premium biography available on Flipkart.,Flipkart
FPRD-01603,Competitive Exam Guide (Series M692),FCAT-0321,743.67,243,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01604,Notebook (Series Y768),FCAT-0321,337.92,33,Premium notebook available on Flipkart.,Flipkart
FPRD-01605,Biography (Series P195),FCAT-0321,974.13,292,Premium biography available on Flipkart.,Flipkart
FPRD-01606,Fiction Book (Series M190),FCAT-0322,456.11,165,Premium fiction book available on Flipkart.,Flipkart
FPRD-01607,Fiction Book (Series R887),FCAT-0322,1173.06,488,Premium fiction book available on Flipkart.,Flipkart
FPRD-01608,Notebook (Series C920),FCAT-0322,1102.42,640,Premium notebook available on Flipkart.,Flipkart
FPRD-01609,Competitive Exam Guide (Series E696),FCAT-0322,936.78,432,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01610,Notebook (Series H946),FCAT-0322,563.18,18,Premium notebook available on Flipkart.,Flipkart
FPRD-01611,Biography (Series P753),FCAT-0323,992.02,167,Premium biography available on Flipkart.,Flipkart
FPRD-01612,Biography (Series W487),FCAT-0323,1143.86,526,Premium biography available on Flipkart.,Flipkart
FPRD-01613,Notebook (Series A264),FCAT-0323,1011.21,337,Premium notebook available on Flipkart.,Flipkart
FPRD-01614,Competitive Exam Guide (Series S960),FCAT-0323,514.02,340,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01615,Biography (Series U896),FCAT-0323,574.25,19,Premium biography available on Flipkart.,Flipkart
FPRD-01616,Competitive Exam Guide (Series O505),FCAT-0324,1021.41,427,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01617,Biography (Series S894),FCAT-0324,640.82,16,Premium biography available on Flipkart.,Flipkart
FPRD-01618,Fiction Book (Series C571),FCAT-0324,205.87,301,Premium fiction book available on Flipkart.,Flipkart
FPRD-01619,Competitive Exam Guide (Series U390),FCAT-0324,873.12,267,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01620,Fiction Book (Series F306),FCAT-0324,690.35,683,Premium fiction book available on Flipkart.,Flipkart
FPRD-01621,Notebook (Series I667),FCAT-0325,171.65,209,Premium notebook available on Flipkart.,Flipkart
FPRD-01622,Fiction Book (Series P217),FCAT-0325,683.77,28,Premium fiction book available on Flipkart.,Flipkart
FPRD-01623,Notebook (Series C527),FCAT-0325,901.56,123,Premium notebook available on Flipkart.,Flipkart
FPRD-01624,Notebook (Series R137),FCAT-0325,387.46,284,Premium notebook available on Flipkart.,Flipkart
FPRD-01625,Competitive Exam Guide (Series L265),FCAT-0325,1056.37,46,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01626,Fiction Book (Series B371),FCAT-0326,408.72,255,Premium fiction book available on Flipkart.,Flipkart
FPRD-01627,Fiction Book (Series I829),FCAT-0326,570.41,378,Premium fiction book available on Flipkart.,Flipkart
FPRD-01628,Competitive Exam Guide (Series O631),FCAT-0326,404.06,392,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01629,Fiction Book (Series N712),FCAT-0326,137.77,25,Premium fiction book available on Flipkart.,Flipkart
FPRD-01630,Fiction Book (Series S598),FCAT-0326,913.53,152,Premium fiction book available on Flipkart.,Flipkart
FPRD-01631,Fiction Book (Series Q175),FCAT-0327,726.98,511,Premium fiction book available on Flipkart.,Flipkart
FPRD-01632,Competitive Exam Guide (Series A945),FCAT-0327,1044.27,780,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01633,Notebook (Series F985),FCAT-0327,273.5,82,Premium notebook available on Flipkart.,Flipkart
FPRD-01634,Notebook (Series P977),FCAT-0327,440.23,623,Premium notebook available on Flipkart.,Flipkart
FPRD-01635,Notebook (Series U337),FCAT-0327,714.73,96,Premium notebook available on Flipkart.,Flipkart
FPRD-01636,Notebook (Series V116),FCAT-0328,1147.28,48,Premium notebook available on Flipkart.,Flipkart
FPRD-01637,Fiction Book (Series O382),FCAT-0328,232.22,241,Premium fiction book available on Flipkart.,Flipkart
FPRD-01638,Fiction Book (Series T512),FCAT-0328,877.17,661,Premium fiction book available on Flipkart.,Flipkart
FPRD-01639,Competitive Exam Guide (Series S289),FCAT-0328,621.18,168,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01640,Fiction Book (Series T417),FCAT-0328,929.66,504,Premium fiction book available on Flipkart.,Flipkart
FPRD-01641,Biography (Series G541),FCAT-0329,1181.74,316,Premium biography available on Flipkart.,Flipkart
FPRD-01642,Biography (Series K635),FCAT-0329,619.26,797,Premium biography available on Flipkart.,Flipkart
FPRD-01643,Biography (Series M702),FCAT-0329,377.3,343,Premium biography available on Flipkart.,Flipkart
FPRD-01644,Biography (Series X221),FCAT-0329,998.23,157,Premium biography available on Flipkart.,Flipkart
FPRD-01645,Fiction Book (Series D273),FCAT-0329,322.57,31,Premium fiction book available on Flipkart.,Flipkart
FPRD-01646,Competitive Exam Guide (Series Y318),FCAT-0330,1011.81,728,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01647,Notebook (Series B119),FCAT-0330,520.52,773,Premium notebook available on Flipkart.,Flipkart
FPRD-01648,Notebook (Series O517),FCAT-0330,269.2,479,Premium notebook available on Flipkart.,Flipkart
FPRD-01649,Fiction Book (Series W150),FCAT-0330,600.38,705,Premium fiction book available on Flipkart.,Flipkart
FPRD-01650,Competitive Exam Guide (Series P421),FCAT-0330,1145.04,678,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01651,Biography (Series D433),FCAT-0331,1140.3,404,Premium biography available on Flipkart.,Flipkart
FPRD-01652,Biography (Series Q178),FCAT-0331,1096.24,644,Premium biography available on Flipkart.,Flipkart
FPRD-01653,Biography (Series M579),FCAT-0331,448.49,53,Premium biography available on Flipkart.,Flipkart
FPRD-01654,Biography (Series X564),FCAT-0331,179.57,673,Premium biography available on Flipkart.,Flipkart
FPRD-01655,Notebook (Series H390),FCAT-0331,154.84,281,Premium notebook available on Flipkart.,Flipkart
FPRD-01656,Fiction Book (Series K801),FCAT-0332,1177.63,139,Premium fiction book available on Flipkart.,Flipkart
FPRD-01657,Biography (Series K282),FCAT-0332,461.89,594,Premium biography available on Flipkart.,Flipkart
FPRD-01658,Biography (Series R917),FCAT-0332,162.49,792,Premium biography available on Flipkart.,Flipkart
FPRD-01659,Notebook (Series I523),FCAT-0332,481.67,533,Premium notebook available on Flipkart.,Flipkart
FPRD-01660,Notebook (Series Y236),FCAT-0332,166.81,314,Premium notebook available on Flipkart.,Flipkart
FPRD-01661,Fiction Book (Series M434),FCAT-0333,1039.51,481,Premium fiction book available on Flipkart.,Flipkart
FPRD-01662,Fiction Book (Series U532),FCAT-0333,985.32,776,Premium fiction book available on Flipkart.,Flipkart
FPRD-01663,Biography (Series U407),FCAT-0333,1177.17,651,Premium biography available on Flipkart.,Flipkart
FPRD-01664,Competitive Exam Guide (Series K836),FCAT-0333,1148.63,225,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01665,Notebook (Series A269),FCAT-0333,673.67,504,Premium notebook available on Flipkart.,Flipkart
FPRD-01666,Fiction Book (Series H414),FCAT-0334,444.2,738,Premium fiction book available on Flipkart.,Flipkart
FPRD-01667,Fiction Book (Series X150),FCAT-0334,794.0,651,Premium fiction book available on Flipkart.,Flipkart
FPRD-01668,Fiction Book (Series H203),FCAT-0334,552.24,799,Premium fiction book available on Flipkart.,Flipkart
FPRD-01669,Fiction Book (Series E167),FCAT-0334,302.46,243,Premium fiction book available on Flipkart.,Flipkart
FPRD-01670,Biography (Series M681),FCAT-0334,508.08,310,Premium biography available on Flipkart.,Flipkart
FPRD-01671,Fiction Book (Series F784),FCAT-0335,876.74,453,Premium fiction book available on Flipkart.,Flipkart
FPRD-01672,Competitive Exam Guide (Series X250),FCAT-0335,975.79,477,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01673,Fiction Book (Series C178),FCAT-0335,642.7,319,Premium fiction book available on Flipkart.,Flipkart
FPRD-01674,Notebook (Series U718),FCAT-0335,903.43,537,Premium notebook available on Flipkart.,Flipkart
FPRD-01675,Competitive Exam Guide (Series W516),FCAT-0335,177.6,545,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01676,Competitive Exam Guide (Series W292),FCAT-0336,680.1,306,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01677,Notebook (Series S783),FCAT-0336,525.62,453,Premium notebook available on Flipkart.,Flipkart
FPRD-01678,Competitive Exam Guide (Series E944),FCAT-0336,823.93,68,Premium competitive exam guide available on Flipkart.,Flipkart
FPRD-01679,Fiction Book (Series X850),FCAT-0336,300.79,776,Premium fiction book available on Flipkart.,Flipkart
FPRD-01680,Notebook (Series Y157),FCAT-0336,296.16,586,Premium notebook available on Flipkart.,Flipkart
FPRD-01681,Fiction Book (Series Y120),FCAT-0337,823.31,345,Premium fiction book available on Flipkart.,Flipkart
FPRD-01682,Fiction Book (Series N420),FCAT-0337,1064.38,630,Premium fiction book available on Flipkart.,Flipkart
FPRD-01683,Notebook (Series X402),FCAT-0337,942.59,768,Premium notebook available on Flipkart.,Flipkart
FPRD-01684,Notebook (Series M307),FCAT-0337,563.87,681,Premium notebook available on Flipkart.,Flipkart
FPRD-01685,Notebook (Series K137),FCAT-0337,641.98,637,Premium notebook available on Flipkart.,Flipkart
FPRD-01686,Fiction Book (Series L736),FCAT-0338,675.15,463,Premium fiction book available on Flipkart.,Flipkart
FPRD-01687,Fiction Book (Series O284),FCAT-0338,293.31,694,Premium fiction book available on Flipkart.,Flipkart
